name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,name2,five_utr_len,cds_len,three_utr_len,total_exonic_len,is_ncrna
NM_022889,chr11,+,3863977,3880007,3864039,3878913,Pes1,62,1755,1094,2911,False
NM_207623,chr18,+,21160457,21186725,21160560,21184655,Rnf138,103,738,2070,2911,False
NM_026193,chr3,+,103613439,103625948,103613867,103625683,Ap4b1,428,2217,265,2910,False
NM_153092,chr5,+,23670780,23689826,23670894,23688294,Nupl2,114,1263,1532,2909,False
NM_007489,chr7,+,120350978,120457640,120424176,120457133,Arntl,520,1881,507,2908,False
NM_001159328,chr11,+,120328948,120345298,120329040,120344813,Hgs,92,2331,485,2908,False
NM_008451,chr19,-,5107745,5118298,5108604,5117421,Klc2,188,1860,859,2907,False
NM_019699,chr19,-,10137254,10175993,10138752,10175919,Fads2,74,1335,1498,2907,False
NM_178919,chr15,-,89181434,89186090,89182021,89185880,Lmf2,210,2109,587,2906,False
NM_178162,chr5,-,138091705,138125981,138092996,138125807,Agfg2,174,1440,1291,2905,False
NM_146176,chr7,+,3596870,3612711,3602452,3612428,Cnot3,366,2256,283,2905,False
NM_001163608,chr11,-,97784550,97847760,97785801,97847630,Plxdc1,130,1524,1251,2905,False
NM_013890,chr2,-,34659883,34681755,34661230,34678567,Fbxw2,193,1365,1347,2905,False
NM_026833,chr17,+,66460885,66469843,66463207,66468476,Washc1,109,1428,1367,2904,False
NM_198308,chr8,+,113618644,113659044,113625766,113658912,Pdpr,135,2637,132,2904,False
NM_018811,chr7,+,86418151,86506487,86441899,86505042,Abhd2,180,1278,1445,2903,False
NM_027740,chr10,+,98569715,98660708,98569842,98659364,Poc1b,127,1431,1344,2902,False
NM_028761,chr16,-,13538056,13668263,13538942,13668122,Parn,141,1875,886,2902,False
NM_028039,chr14,-,66437863,66452806,66438802,66451565,Esco2,181,1779,939,2899,False
NM_001167967,chr8,-,11613840,11635757,11615650,11635617,Ankrd10,140,948,1810,2898,False
NM_027470,chr7,-,29343837,29383203,29344668,29353256,Pak4,285,1782,831,2898,False
NM_133969,chr8,-,46391154,46418517,46392289,46418332,Cyp4v3,185,1578,1135,2898,False
NM_007874,chr18,-,34504539,34533069,34506772,34532975,Reep5,94,570,2233,2897,False
NM_026141,chr10,+,7512691,7542361,7512748,7541001,Ppil4,57,1479,1360,2896,False
NM_198296,chr19,-,45892633,46072978,45893375,46053191,Armh3,84,2070,742,2896,False
NM_027839,chr7,+,20550760,20576460,20550836,20575375,Ceacam20,76,1734,1085,2895,False
NM_198017,chr7,+,140050907,140076797,140050917,140075187,Abraxas2,10,1275,1610,2895,False
NM_016910,chr11,+,85124755,85160573,85124974,85159695,Ppm1d,219,1797,878,2894,False
NM_177663,chr3,+,87734235,87744608,87735405,87743273,Isg20l2,451,1107,1335,2893,False
NM_144811,chr15,-,79746236,79763076,79748748,79762946,Cbx7,130,477,2286,2893,False
NM_023061,chr9,+,43942740,43950809,43942772,43949896,Mcam,32,1947,913,2892,False
NR_028421,chr12,-,117640419,117643634,117643634,117643634,D430020J02Rik,0,0,2892,2892,True
NM_026163,chr16,+,16213437,16272805,16213465,16272330,Pkp2,28,2388,475,2891,False
NM_027514,chr7,-,20488926,20506492,20490475,20506380,Pvr,112,1227,1549,2888,False
NM_013456,chr19,-,4861215,4877909,4861344,4877854,Actn3,55,2703,129,2887,False
NM_008155,chr7,-,34986345,35015355,34987432,35015232,Gpi1,123,1677,1087,2887,False
NM_011802,chr9,+,65142066,65178465,65142293,65177711,Clpx,227,1905,754,2886,False
NM_024471,chr5,+,65782735,65801662,65782867,65800032,Lias,132,1122,1630,2884,False
NM_001033318,chr7,-,129066352,129125207,129066815,129125099,Cog7,108,2313,463,2884,False
NM_029784,chr9,-,69937116,69989364,69938573,69974004,Fam81a,331,1095,1457,2883,False
NM_024254,chr2,+,112219367,112254394,112244331,112252572,Katnbl1,161,900,1822,2883,False
NM_146200,chr7,-,133690424,133709880,133690511,133709693,Eif3c,59,2736,87,2882,False
NM_025553,chr19,+,4962305,4966995,4962392,4964779,Mrpl11,87,579,2216,2882,False
NM_001163487,chr15,+,97938901,97962878,97942592,97962490,Pfkm,149,2343,388,2880,False
NM_134009,chr10,-,80949203,80959108,80950290,80959008,Ncln,100,1692,1087,2879,False
NM_010120,chr18,+,46757357,46769879,46767353,46767788,Eif1a,353,435,2091,2879,False
NM_172715,chr5,+,101275247,101328121,101275826,101326847,Gpat3,286,1317,1274,2877,False
NM_011796,chr1,+,94830984,94844525,94831450,94844115,Capn10,466,2001,410,2877,False
NM_021434,chr14,+,118536348,118563454,118536414,118561969,Gpr180,66,1326,1485,2877,False
NM_001113413,chr3,+,57539978,57639347,57568190,57637772,Rnf13,156,1146,1575,2877,False
NM_183027,chr1,-,79603450,79668547,79605741,79668427,Ap1s3,120,465,2291,2876,False
NM_027250,chr4,+,108000756,108013323,108000789,108011176,Coa7,33,696,2147,2876,False
NM_177158,chr7,+,29573987,29583984,29575377,29582873,Rinl,70,1692,1111,2873,False
NM_145604,chr8,+,107749086,107776951,107749322,107775584,D230025D16Rik,236,1269,1367,2872,False
NM_001033259,chr10,-,58909731,59079440,58911528,59079418,Mcu,22,1053,1797,2872,False
NM_010163,chr2,-,93535787,93662725,93536289,93654091,Ext2,212,2157,502,2871,False
NM_030729,chr9,+,108710710,108720697,108710814,108720076,Nckipsd,104,2145,621,2870,False
NM_008551,chr1,-,132950277,132994420,132951668,132994102,Mapkapk2,318,1161,1391,2870,False
NM_026276,chr9,-,4294792,4309494,4296674,4309436,Aasdhppt,58,930,1882,2870,False
NM_025902,chr3,-,135069375,135086397,135071764,135086325,Cisd2,72,408,2389,2869,False
NM_175195,chr10,+,80318019,80331453,80318085,80330387,Sppl2b,66,1737,1066,2869,False
NM_145145,chr2,+,32092159,32110526,32092225,32109964,Pomt1,66,2241,562,2869,False
NM_001103165,chr15,+,102301062,102330490,102303764,102328956,Pcbp2,245,1089,1534,2868,False
NM_028902,chr17,-,32081713,32171453,32083547,32171437,Hsf2bp,16,1017,1834,2867,False
NM_145360,chr13,+,8884851,8891642,8885105,8889881,Idi1,254,852,1761,2867,False
NM_173423,chr18,-,46664259,46685625,46664733,46684299,Fem1c,538,1854,474,2866,False
NM_145972,chr16,+,44724413,44737397,44724475,44736288,Nepro,62,1695,1109,2866,False
NM_181569,chr11,-,32131962,32167707,32132950,32167540,Nprl3,167,1710,988,2865,False
NM_025827,chr8,+,89147941,89240535,89148082,89240370,Lonp2,141,2559,165,2865,False
NM_025862,chr9,-,26781725,26807134,26783292,26807081,Acad8,53,1242,1567,2862,False
NM_175478,chr7,-,31140532,31147791,31140656,31145817,Lrfn3,856,1881,124,2861,False
NM_011032,chr11,-,120421611,120434567,120422496,120434121,P4hb,446,1530,885,2861,False
NM_026904,chr8,+,82235661,82301220,82237063,82299061,Anapc10,142,558,2159,2859,False
NM_026176,chr2,-,37205593,37214852,37207350,37212895,Pdcl,195,906,1757,2858,False
NM_009739,chr7,+,135047586,135053178,135048444,135051825,Bckdk,265,1239,1353,2857,False
NM_178787,chr6,+,125095241,125111800,125095274,125110656,Iffo1,33,1680,1144,2857,False
NM_172584,chr12,-,103806792,103943079,103808335,103943026,Itpk1,53,1260,1543,2856,False
NM_177244,chr2,-,69524880,69550663,69525101,69550518,Fastkd1,145,2490,221,2856,False
NM_008810,chrX,-,156560150,156576362,156561714,156576244,Pdha1,118,1173,1564,2855,False
NM_029663,chr15,-,75725225,75739774,75725982,75734238,Eef1d,115,1983,757,2855,False
NM_021607,chr1,-,173996143,174012880,173996804,174012813,Ncstn,67,2127,661,2855,False
NM_001159963,chr5,-,44135856,44173388,44136537,44173287,Fbxl5,101,2073,681,2855,False
NM_010439,chr5,-,149858277,149864633,149860312,149862313,Hmgb1,172,648,2035,2855,False
NM_025707,chr12,-,66043426,66066523,66044436,66058724,Klhl28,128,1716,1010,2854,False
NM_028242,chrX,+,54306746,54320359,54307186,54320031,Htatsf1,252,2274,328,2854,False
NM_016768,chr2,-,34026976,34227565,34028400,34227440,Pbx3,125,1305,1424,2854,False
NM_178692,chr1,-,186695804,186706915,186698186,186706870,C130074G19Rik,45,426,2382,2853,False
NM_145529,chr2,+,104430640,104505582,104430832,104505076,Cstf3,192,2154,506,2852,False
NM_178664,chr11,-,121477521,121534465,121480961,121534346,B3gntl1,119,1074,1658,2851,False
NM_010480,chr12,-,111929245,111934605,111929749,111933890,Hsp90aa1,144,2202,504,2850,False
NM_025821,chr16,-,8658679,8672246,8661033,8664508,Carhsp1,48,447,2354,2849,False
NM_011233,chr13,-,101387118,101421016,101387598,101419674,Rad17,302,2067,480,2849,False
NM_178279,chr14,+,8930724,8997631,8930828,8992532,Pxk,104,1548,1196,2848,False
NM_172511,chr16,-,45729837,45743068,45731727,45743004,Abhd10,64,894,1890,2848,False
NM_172437,chr15,-,94353070,94373938,94353749,94371393,Pus7l,60,2109,679,2848,False
NM_008996,chr11,+,20101414,20126859,20101632,20124848,Rab1a,218,618,2011,2847,False
NM_138646,chr5,+,112772114,112807444,112774027,112807150,Hps4,536,2016,294,2846,False
NM_178695,chr2,-,104670897,104690007,104672735,104689335,Prrg4,327,681,1838,2846,False
NM_008153,chr5,-,114062363,114100399,114063831,114064947,Cmklr1,261,1116,1468,2845,False
NM_010721,chr18,+,56867466,56913079,56867766,56912302,Lmnb1,300,1767,777,2844,False
NM_008796,chr11,-,89843857,89864208,89846004,89864156,Pctp,52,645,2147,2844,False
NM_172396,chr8,-,75089096,75094947,75091691,75094928,Smim7,19,228,2595,2842,False
NM_001013770,chr19,-,33629649,33664801,33630720,33659458,Lipo3,571,1200,1071,2842,False
NM_146133,chr3,+,95392855,95423169,95392888,95421393,Golph3l,33,1032,1776,2841,False
NM_016884,chr14,-,52693051,52723696,52694754,52704030,Hnrnpc,195,942,1703,2840,False
NM_028696,chr1,-,51526331,51535243,51528088,51534759,Nabp1,484,597,1757,2838,False
NM_183116,chr10,+,23516791,23547774,23516946,23546466,Slc18b1,155,1374,1308,2837,False
NM_028984,chr2,+,144096639,144106963,144097715,144105378,Mgme1,234,1017,1585,2836,False
NM_172380,chr16,-,38525141,38550338,38526708,38550249,Poglut1,89,1179,1567,2835,False
NM_016811,chr10,-,128157190,128181132,128157478,128174128,Dgka,353,2193,288,2834,False
NM_028811,chr14,-,66149282,66211949,66150360,66211837,Elp3,112,1644,1078,2834,False
NM_199475,chr3,+,95086856,95100086,95091869,95099653,Mindy1,994,1407,433,2834,False
NM_133807,chr11,+,94491090,94506537,94491318,94504855,Lrrc59,228,924,1682,2834,False
NM_001037926,chr4,+,146064712,146094024,146085280,146093302,Zfp987,209,1902,722,2833,False
NM_019993,chr1,+,169280121,169298661,169280366,169297630,Aldh9a1,245,1557,1031,2833,False
NM_016898,chr10,+,41239305,41250848,41239340,41248647,Cd164,35,594,2201,2830,False
NM_134471,chr4,-,116832240,116855229,116832771,116855096,Kif2c,133,2166,531,2830,False
NM_145609,chr9,+,4376551,4386890,4383680,4385314,Msantd4,216,1038,1576,2830,False
NM_001199004,chr12,+,103707343,103736117,103710237,103735737,Golga5,260,2190,380,2830,False
NM_198301,chr15,-,27584825,27611297,27586652,27611206,Otulinl,91,912,1827,2830,False
NM_024459,chr11,+,17059300,17100383,17059542,17098309,Ppp3r1,242,513,2074,2829,False
NM_026172,chr4,-,15844386,15872524,15846181,15872498,Decr1,26,1008,1795,2829,False
NM_001081655,chr7,+,17460665,17472650,17460773,17471763,Dact3,108,1833,887,2828,False
NM_026218,chr6,+,146526432,146547720,146534205,146545954,Fgfr1op2,300,762,1766,2828,False
NM_028810,chr2,-,50985958,51004631,50987813,51004394,Rnd3,237,735,1855,2827,False
NM_001014397,chr4,+,146927385,146959310,146951208,146958345,Zfp985,302,1560,965,2827,False
NM_019640,chr5,+,111759716,111817379,111759833,111814587,Pitpnb,117,816,1894,2827,False
NR_033736,chr1,-,155251315,155261363,155261363,155261363,E330020D12Rik,0,0,2827,2827,True
NM_001127363,chr7,+,146575007,146765551,146575288,146764161,Inpp5a,281,1239,1306,2826,False
NM_025283,chr1,+,55188088,55211743,55188143,55209650,Mob4,55,678,2093,2826,False
NM_028200,chr8,-,125766255,125778122,125766995,125777986,Vps9d1,136,1950,740,2826,False
NM_198161,chrX,+,132420389,132425620,132423579,132425199,Bhlhb9,784,1620,421,2825,False
NM_029746,chr8,+,127044666,127075907,127044779,127075392,Cog2,113,2196,515,2824,False
NM_026192,chr15,-,102537207,102552609,102537799,102550128,Calcoco1,156,2076,592,2824,False
NM_171824,chr8,-,126892948,126957836,126894390,126908508,Pgbd5,152,1230,1442,2824,False
NM_029128,chr16,-,43861525,43889789,43863182,43881308,Qtrt2,128,1038,1657,2823,False
NM_027335,chr13,-,58481406,58486586,58483140,58486515,2210016F16Rik,71,1017,1734,2822,False
NM_022408,chr16,-,17900801,17911441,17902136,17911398,Ess2,43,1443,1335,2821,False
NM_008774,chr15,-,36525412,36538728,36526317,36538261,Pabpc1,467,1911,442,2820,False
NM_172974,chr1,+,88479495,88503403,88485754,88501791,Cops7b,412,795,1612,2819,False
NM_001013811,chr7,+,75418724,75507975,75418761,75506208,Fam169b,37,1014,1767,2818,False
NM_177073,chr7,-,107994361,108011927,107995743,108001625,Relt,124,1311,1382,2817,False
NM_133747,chr17,-,75936425,75951286,75937541,75951133,Fam98a,153,1548,1116,2817,False
NM_173014,chr8,+,95379231,95443178,95379353,95442118,Lpcat2,122,1635,1060,2817,False
NM_178907,chr9,-,107157257,107192208,107158513,107191675,Mapkapk3,405,1155,1256,2816,False
NM_007856,chr7,+,151009071,151034315,151022548,151033422,Dhcr7,507,1416,893,2816,False
NM_025275,chr11,+,109287259,109299462,109288399,109298029,Amz2,291,1092,1433,2816,False
NM_001037846,chr10,-,115922216,116018567,115923255,115986136,Cnot2,154,1623,1039,2816,False
NM_007805,chr11,-,105795015,105805801,105796688,105799141,Cyb561,390,753,1673,2816,False
NM_134005,chr10,-,24493619,24556001,24493707,24555899,Enpp3,102,2625,88,2815,False
NM_013534,chr6,-,124791106,124807735,124791692,124807705,P3h3,30,2199,586,2815,False
NM_133869,chr3,-,106305177,106350720,106306542,106342446,Cept1,198,1251,1365,2814,False
NM_001080981,chr15,-,98475937,98493320,98476224,98488866,Ddx23,67,2460,287,2814,False
NM_026487,chr19,-,32747052,32786788,32748733,32781486,Atad1,46,1086,1681,2813,False
NM_023503,chr8,-,48752531,48760513,48754019,48760034,Ing2,479,846,1488,2813,False
NM_010353,chr11,-,72948985,72951796,72949498,72951763,Haspin,33,2265,513,2811,False
NM_007464,chr9,-,7848700,7873170,7849262,7861315,Birc3,440,1809,562,2811,False
NM_021299,chr19,-,29095321,29122451,29097315,29122319,Ak3,132,684,1994,2810,False
NM_080638,chr7,-,134130373,134158108,134130496,134158034,Mvp,74,2613,123,2810,False
NM_030561,chr17,+,29405732,29439832,29419023,29438395,BC004004,325,1047,1437,2809,False
NM_019983,chr5,+,130663049,130690207,130663277,130689102,Rabgef1,228,1476,1105,2809,False
NM_133242,chr2,-,155972975,156005974,155973826,156004963,Rbm39,365,1593,851,2809,False
NM_178916,chr13,-,76138982,76156010,76140272,76145733,Rfesd,1043,474,1290,2807,False
NM_008131,chr1,+,155747058,155756853,155750076,155755312,Glul,144,1122,1541,2807,False
NM_144500,chr2,+,179854010,179897387,179871780,179896296,Osbpl2,261,1455,1091,2807,False
NM_173430,chr7,-,17394615,17402081,17395799,17397284,Fkrp,137,1485,1184,2806,False
NM_148928,chr2,-,28421764,28438799,28423152,28438497,Gtf3c5,302,1545,958,2805,False
NM_017367,chr5,-,93610958,93635521,93612002,93631444,Ccni,626,1134,1044,2804,False
NM_145569,chr6,-,72382790,72389550,72384286,72389430,Mat2a,120,1188,1496,2804,False
NM_023733,chr5,-,8966047,8997146,8966851,8993620,Crot,160,1839,804,2803,False
NM_001030307,chrX,+,72341192,72355115,72341450,72354100,Dkc1,258,1530,1015,2803,False
NM_027898,chr7,-,31915145,31936190,31915510,31935922,Gramd1a,268,2169,365,2802,False
NM_001160399,chr18,-,46441804,46471582,46442909,46471464,Ccdc112,118,1578,1105,2801,False
NM_026037,chr12,+,25516463,25645164,25516564,25644025,Mboat2,101,1560,1139,2800,False
NM_026409,chr5,+,125002872,125019669,125002940,125018741,Ddx55,68,1803,928,2799,False
NM_016699,chr4,+,147932527,147956509,147932576,147956423,Exosc10,49,2664,86,2799,False
NM_013509,chr6,-,124710070,124719691,124711310,124718340,Eno2,252,1305,1240,2797,False
NM_026268,chr10,+,98725864,98730123,98726325,98728933,Dusp6,461,1146,1190,2797,False
NM_025872,chr6,+,142335762,142352378,142335864,142350101,Golt1b,102,417,2277,2796,False
NM_177293,chrX,-,54051129,54075502,54051271,54075480,Map7d3,22,2631,142,2795,False
NM_153679,chr7,-,52214741,52230221,52214868,52229237,Cpt1c,270,2397,127,2794,False
NM_025279,chr13,-,58492492,58503873,58493746,58501751,Hnrnpk,147,1392,1254,2793,False
NM_019702,chr10,+,21015784,21088695,21015939,21088106,Hbs1l,155,2049,589,2793,False
NM_001013756,chr4,-,135097802,135129547,135098573,135129339,Grhl3,208,1812,771,2791,False
NM_001042489,chr5,+,122659737,122692306,122666351,122690681,Hvcn1,355,810,1625,2790,False
NM_021448,chr18,+,24762461,24797331,24762495,24797072,Elp2,34,2496,259,2789,False
NM_008910,chr12,+,73862197,73895927,73884689,73894728,Ppm1a,441,1149,1199,2789,False
NM_145981,chr14,+,70857323,70868631,70861565,70867142,Phyhip,307,993,1489,2789,False
NM_013557,chr5,+,144578660,144663586,144578759,144662758,Eif2ak1,99,1860,828,2787,False
NM_026250,chr1,+,99666748,99690285,99672030,99689148,Gin1,91,1557,1137,2785,False
NM_001195006,chr8,+,98226955,98238856,98227056,98237232,Ndrg4,101,1059,1624,2784,False
NM_134255,chr9,+,77765171,77832326,77804955,77830615,Elovl5,170,900,1711,2781,False
NM_001081240,chr8,+,80073295,80105237,80073446,80105148,Prmt9,151,2541,89,2781,False
NM_008246,chr3,-,116334084,116365595,116335191,116365396,Mfsd14a,199,1473,1107,2779,False
NM_007682,chr2,-,131003024,131005803,131003812,131005612,Cenpb,191,1800,788,2779,False
NM_023479,chr11,+,64792536,64815576,64792612,64815369,Elac2,76,2496,207,2779,False
NM_133981,chr9,+,50583329,50651744,50583489,50650962,Alg9,160,1836,782,2778,False
NM_153088,chr1,+,74438182,74443859,74438471,74442158,Ctdsp1,289,786,1701,2776,False
NM_008102,chr14,-,47773569,47809088,47775472,47808942,Gch1,146,726,1903,2775,False
NM_054081,chr12,+,114336488,114375417,114336628,114374879,Mta1,140,2097,538,2775,False
NM_010879,chr1,+,43502595,43627363,43590412,43626187,Nck2,456,1143,1176,2775,False
NM_011103,chr14,-,31408539,31439394,31409052,31423488,Prkcd,237,2025,513,2775,False
NM_020619,chr6,+,83065499,83068896,83065574,83068702,Mogs,75,2505,194,2774,False
NM_026876,chr1,+,153275671,153305313,153276006,153305064,Trmt1l,335,2187,249,2771,False
NM_001145898,chr2,+,115407451,115604504,115407620,115602767,BC052040,169,864,1737,2770,False
NM_007699,chr2,+,91762345,91769986,91767405,91768845,Chrm4,187,1440,1141,2768,False
NM_007598,chr4,-,122536290,122563319,122537376,122549686,Cap1,257,1425,1086,2768,False
NM_080633,chr15,+,81702892,81745567,81702942,81745192,Aco2,50,2343,375,2768,False
NM_001003950,chr10,-,116342835,116387509,116344091,116376507,Rab3ip,224,1287,1256,2767,False
NM_030225,chr12,+,86451782,86475041,86451846,86473703,Dlst,64,1365,1338,2767,False
NM_153785,chr11,+,51817722,51851667,51818429,51850995,Cdkl3,305,1788,672,2765,False
NR_015582,chr5,+,67855136,67862070,67862070,67862070,C330024D21Rik,0,0,2763,2763,True
NM_023140,chr7,+,144629255,144661313,144629356,144659666,Glrx3,101,1014,1647,2762,False
NM_019424,chr19,-,42829679,42854468,42830123,42852728,Hps1,203,2115,444,2762,False
NM_001164362,chr19,+,38129530,38148915,38132290,38147988,Cep55,446,1389,927,2762,False
NM_021505,chr5,-,123237469,123271351,123237815,123271159,Anapc5,192,2223,346,2761,False
NM_029673,chr6,+,71781313,71825260,71781464,71824924,Immt,151,2274,336,2761,False
NM_013767,chr15,-,79248281,79272487,79250365,79269277,Csnk1e,142,1251,1367,2760,False
NM_011631,chr10,-,86153585,86168189,86153846,86168100,Hsp90b1,89,2409,261,2759,False
NM_152807,chr11,+,120319442,120325667,120319458,120323797,Ccdc137,16,873,1870,2759,False
NM_053183,chr10,-,62078539,62113966,62078985,62113859,Ddx50,107,2205,446,2758,False
NM_007974,chr13,-,96281683,96295195,96283127,96295082,F2rl1,113,1200,1444,2757,False
NM_001083882,chr17,+,15080188,15082944,15080617,15081175,1600012H06Rik,429,558,1769,2756,False
NM_133792,chr8,+,108674253,108688618,108674386,108687236,Pla2g15,133,1239,1382,2754,False
NM_133973,chr8,+,113370923,113406134,113370950,113405765,Cog4,27,2358,369,2754,False
NM_178700,chr5,-,89088257,89105196,89091585,89105136,Grsf1,60,1440,1253,2753,False
NM_177993,chr12,-,32614249,32635110,32615542,32635075,Hbp1,35,1425,1293,2753,False
NM_146129,chr2,+,164704867,164716937,164709595,164716617,Pcif1,311,2121,320,2752,False
